"","test","model","roi","class","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"355","recurrent","aware","IWR09-reg004","Other",0.380918727915194,0.985918286394288,0.716755319148937,0.944518335550066,0.716755319148936,0.380918727915194,0.49746192893401,0.0855450093706547,0.0325856961489632,0.0454627894323197,0.683418507154741
"356","recurrent","aware","IWR09-reg005","Other",0.524475524475524,0.983819868748586,0.677200902934537,0.969666555146649,0.677200902934537,0.524475524475524,0.591133004926108,0.0607863974495218,0.0318809776833156,0.0470775770456961,0.754147696612055
"357","recurrent","aware","IWR09-reg006","Other",0.65743073047859,0.969728331177232,0.69047619047619,0.964984552008239,0.69047619047619,0.65743073047859,0.673548387096774,0.0931487564523698,0.0612388549976537,0.0886907555138433,0.813579530827911
"358","recurrent","aware","IWR10-reg001","Other",0.293956043956044,0.938449552006233,0.40377358490566,0.903600900225056,0.40377358490566,0.293956043956044,0.340222575516693,0.124189696349369,0.0365063118389628,0.0904128283862163,0.616202797981138
"359","recurrent","aware","IWR10-reg002","Other",0.479166666666667,0.965063001145475,0.273809523809524,0.985380116959064,0.273809523809524,0.479166666666667,0.348484848484849,0.0267558528428094,0.0128205128205128,0.0468227424749164,0.722114833906071
"360","recurrent","aware","IWR10-reg003","Other",0.0977147360126084,0.930881537608575,0.142201834862385,0.897940992958374,0.142201834862385,0.0977147360126084,0.115833722559552,0.104954098089488,0.0102555619882557,0.0721197584980564,0.514298136810592
"361","recurrent","aware","IWR10-reg004","Other",0.107986501687289,0.953885643476722,0.269284712482468,0.871713985278654,0.269284712482468,0.107986501687289,0.154154957848254,0.135974304068522,0.0146833894157235,0.0545273784031814,0.530936072582005
"362","recurrent","aware","IWR10-reg005","Other",0.174157303370787,0.962515644555695,0.48228176318064,0.853220169745382,0.48228176318064,0.174157303370787,0.255904609034625,0.167014178482068,0.0290867389491243,0.0603106755629691,0.568336473963241
"363","recurrent","aware","IWR10-reg006","Other",0.110846812559467,0.920432670272252,0.211625794732062,0.843073047858942,0.211625794732062,0.110846812559467,0.145488604433344,0.161555606794251,0.0179079240642533,0.0846207055568365,0.51563974141586
"364","recurrent","aware","IWR10-reg007","Other",0.186612576064909,0.884997386304234,0.172932330827068,0.894111433852654,0.172932330827068,0.186612576064909,0.179512195121951,0.114146793239176,0.0213012271359111,0.123176661264182,0.535804981184571
"365","recurrent","aware","IWR10-reg008","Other",0.242696629213483,0.966696822345358,0.562081784386617,0.878752055921053,0.562081784386617,0.242696629213483,0.339013452914798,0.149752415749243,0.0363444065189174,0.0646603528676506,0.604696725779421
"366","recurrent","aware","IWR10-reg009","Other",0.187958883994126,0.939945404913558,0.392638036809816,0.848576122672508,0.392638036809816,0.187958883994126,0.254220456802383,0.171191553544495,0.0321769733534439,0.0819507290095525,0.563952144453842
"367","recurrent","aware","IWR11-reg002","Other",0.736842105263158,0.919395465994962,0.304347826086957,0.986486486486487,0.304347826086957,0.736842105263158,0.430769230769231,0.0456730769230769,0.0336538461538462,0.110576923076923,0.82811878562906
"368","recurrent","aware","IWR11-reg003","Other",0.188725490196078,0.97778266608007,0.504091653027823,0.90968006003138,0.504091653027823,0.188725490196078,0.274632189032546,0.106876227897839,0.0201702685003274,0.0400130975769483,0.583254078138074
"369","recurrent","aware","IWR11-reg004","Other",0.492791047987949,0.978086776365592,0.806338028169014,0.912398721474764,0.806338028169014,0.492791047987949,0.611726993455323,0.156222685403079,0.0769851408592752,0.0954750218516775,0.735438912176771
"370","recurrent","aware","IWR11-reg005","Other",0.377825618945102,0.968268359020852,0.588926174496644,0.928234417680656,0.588926174496644,0.377825618945102,0.460327868852459,0.107398843930636,0.0405780346820809,0.0689017341040462,0.673046988982977
"371","recurrent","aware","IWR11-reg006","Other",0.280188679245283,0.979444375233587,0.473684210526316,0.953721113604658,0.473684210526316,0.280188679245283,0.352104327208062,0.0619375949515017,0.0173542129250906,0.0366366717307468,0.629816527239435
"372","recurrent","aware","IWR11-reg007","Other",0.618825359782186,0.970905954974582,0.712813620071685,0.956193285950561,0.712813620071685,0.618825359782186,0.662502602540079,0.104499451286428,0.0646669105393651,0.0907206438239239,0.794865657378384
